voter_id,documento_hash,edad,fecha_nacimiento,fecha_defuncion,estado_documento,condicion_legal,habilitado_legalmente,estado_padron,municipio,zona_id,circunscripcion_autorizada,mesa_asignada
V003041,3616b3f49a3633154372,74,1952-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-047
V003042,8abf8bc1b32b8feda715,43,1983-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-075
V003043,5e3742bf1bd8bcbcde2a,42,1984-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-014
V003044,a4fd5443b97468734f74,27,1999-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-038
V003045,d420487428a1b9e33c4f,62,1964-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-012
V003046,fa84abfc6e90e1f46a50,28,1998-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-045
V003047,35b29beb3be4b782fd14,70,1956-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V003048,d303f373e5cd73e87c2d,89,1937-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-080
V003049,028912883b91d1fb8df2,85,1941-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-035
V003050,62a92517ea9445239e16,45,1981-06-03,,cancelado,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-066
V003051,5658d8e873ec6c2cc7f6,82,1944-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-075
V003052,3c0499f0461bc926c73a,66,1960-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-041
V003053,f55f7b6b54ae5c9c7316,64,1962-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-067
V003054,638fc0b022fe85890fde,69,1957-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-029
V003055,2281f68458f5d6d2bcf7,71,1955-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V003056,a7aac861fb08cc58e68b,77,1949-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V003057,7df16dcb1096190902f3,74,1952-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-014
V003058,a55867215c59253548ba,64,1962-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-034
V003059,2cdac2a3f452693d3e34,48,1978-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-049
V003060,f9cc28dde735cdcade13,63,1963-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-054
V003061,62076b13e80f11ce37ff,43,1983-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-031
V003062,d3c1fe910c4969509a74,22,2004-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-058
V003063,121727b0995f7b1ae756,69,1957-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-042
V003064,35664f5c97a0bd5d3c06,71,1955-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-058
V003065,c0415c885ab913ec6f1a,50,1976-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-030
V003066,982e4e99a8bd71ee4933,67,1959-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-025
V003067,47f6c54091c3c7c4d10b,55,1971-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-063
V003068,6d0aef9d0f5c01ebdcdf,44,1982-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-019
V003069,2ccecd82faaabbbd3405,32,1994-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-072
V003070,d02d9a453d79665e1e20,125,1901-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-008
V003071,6c693cf0fd49bc4b1aac,38,1988-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V003072,8e91a1cb66fe379418fc,63,1963-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-067
V003073,43789304582b6b58651e,86,1940-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V003074,948bef7d660150f7955c,23,2003-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-014
V003075,efacfb52719590e7e64a,55,1971-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V003076,e71c1b9543d3add328a4,79,1947-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V003077,bc82329c042a56dd026d,79,1947-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-021
V003078,151a9124ac3787e0e7a9,63,1963-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-076
V003079,fbb0f522afe3bd8d29ec,30,1996-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-037
V003080,465053d66665c1278776,20,2006-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-011
V003081,0b3278d3c5ae9e9f760c,23,2003-06-04,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V003082,ace6cbb040858af9f019,25,2001-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-035
V003083,cd100bebdda3f964d300,61,1965-06-03,,vigente,privado_libertad,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-053
V003084,20cf5be16e0296b5a12a,50,1976-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-047
V003085,894f595b11a069041dd9,67,1959-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-075
V003086,5c91ed1ec5a6fc7f0998,28,1998-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V003087,65e7dc68acceef9388de,45,1981-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-008
V003088,59d9b8005395a2080872,87,1939-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-004
V003089,4f5f8ed3b4b784322225,58,1968-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-027
V003090,84b2d7c687eeacdf28d4,33,1993-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-044
V003091,94efb030691ac655baae,85,1941-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-040
V003092,06ae0af83cccad892281,65,1961-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-047
V003093,f57ae255eed3058ff5ff,73,1953-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-044
V003094,a4178dedf69855d0de4d,81,1945-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-048
V003095,1c05a72f36f458f848ba,76,1950-06-03,2026-01-02,vigente,fallecido,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V003096,44145b4c677ac9f10943,79,1947-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-068
V003097,43873c309518db1dab95,28,1998-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-011
V003098,d056b4abd9f343a2ae6e,35,1991-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-077
V003099,54a4471f17218bbf76fb,36,1990-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V003100,4e687009cee4cec84e62,72,1954-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-004
V003101,d069755dea26125614b1,43,1983-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-076
V003102,d87e72866b5acef50882,23,2003-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V003103,6bbeee9a57154dfe6dd5,21,2005-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-077
V003104,ef267f9a0990605483fd,46,1980-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-048
V003105,08e711c30a43e1043fec,76,1950-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-026
V003106,8d86b8abf938fa5f8f28,34,1992-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-077
V003107,e8ed7811276a625bdc06,60,1966-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-039
V003108,d1eb85a264b6cb04d2d1,83,1943-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-058
V003109,6b56a6bbbcac7b6e970a,51,1975-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-019
V003110,7ee78b32d60dcd5372e2,25,2001-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-077
V003111,92ce076eb452526bc885,30,1996-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-077
V003112,1f15f914dd0e793d951e,25,2001-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-058
V003113,ff152662129ecd6608c4,82,1944-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-028
V003114,121c1ebc78630c7bf149,60,1966-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-066
V003115,4be90925b44bccd70c42,56,1970-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-010
V003116,fb1abe63e8163f4d0e81,76,1950-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-077
V003117,df1bfe2c0b8ee9139d85,61,1965-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-058
V003118,79121dfab327ebeeafdd,26,2000-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V003119,958f203c4c60ea99679c,54,1972-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-014
V003120,478624345c97088c5bdd,53,1973-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-015
V003121,6031b17429c68e5c6593,45,1981-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003122,f73288bc5a20f69ec20e,59,1967-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V003123,b09c7e8b477edc8ee70c,60,1966-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-024
V003124,80438e9b487317f92058,59,1967-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-030
V003125,78c226525409379139ca,83,1943-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V003126,bd9a7f384e719b3537f0,72,1954-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-013
V003127,1fc18ee91405c2215894,89,1937-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V003128,0c9e38ce21cc1b244bc7,65,1961-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-047
V003129,d68d2dad0ab8c1c586d2,39,1987-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-016
V003130,158a75cf738c7d15a534,44,1982-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-066
V003131,b27f82b35d1f396ac75f,84,1942-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-043
V003132,f7caaa1c5a7d35b40472,30,1996-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-008
V003133,46f4b3c4eb0f7cdc0632,62,1964-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V003134,686ed30849e303d1c60c,27,1999-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-012
V003135,cd66d54dbd6f469c6089,26,2000-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-016
V003136,76f63366deec4a9806ec,71,1955-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-078
V003137,9756080dfd4757811316,44,1982-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-080
V003138,90c6ffa937704a0b45d7,51,1975-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-059
V003139,49dfabed311ea095afc9,18,2008-06-03,,cancelado,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-049
V003140,e4dd75ae375a638d5fbc,49,1977-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-063
V003141,462151e94b005e057eab,88,1938-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V003142,a0247207d9f384bae8d0,84,1942-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-049
V003143,3c951e489e201aac1154,37,1989-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V003144,4cd98ad69b943d697280,52,1974-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003145,6feb5c00eb6afce28041,34,1992-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-030
V003146,f6a78c56fa525f47e8d7,35,1991-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-059
V003147,934fb6f6d3e63b9e718e,62,1964-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-076
V003148,2fde7c8820ca4ca6c921,70,1956-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-015
V003149,b40f951e0f92c0aa6ba3,85,1941-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-023
V003150,b663e6c34830d482c3e4,82,1944-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-078
V003151,f63ef2dd793284b643ee,18,2008-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-045
V003152,af65beb737d35aa1bba5,75,1951-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V003153,a9d8714f5b42992129be,43,1983-06-04,,cancelado,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-079
V003154,fe68e111c8f6dbc18536,37,1989-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-071
V003155,09df37764bd65a686e98,27,1999-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-015
V003156,082de8770bb84440e086,76,1950-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-046
V003157,a4a38b039a333fa99e91,58,1968-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-064
V003158,d5108ff3e20191091838,22,2004-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-046
V003159,c5ac44c747bba197ba20,82,1944-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-056
V003160,24bc1af2ae29e8dbd5ae,34,1992-06-03,2025-12-25,vigente,fallecido,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-044
V003161,b7249bec9aa78f643bce,39,1987-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-075
V003162,09c9479637f1d543da90,58,1968-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-029
V003163,42581f094c495c94a7bd,85,1941-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V003164,cf26c971311cbcf16012,86,1940-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V003165,1d8c49f685ca4f8076c3,28,1998-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-054
V003166,33747206b2aa7e7903c5,73,1953-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V003167,8e91b68630fdd9b2f455,68,1958-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-066
V003168,d1eaafc2a39d7d78d99a,38,1988-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-022
V003169,ff2259c93df53ea3dc3d,43,1983-06-04,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V003170,e8bde4a88d510441b5a7,36,1990-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003171,744d0c6ae6aa7788129e,77,1949-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-072
V003172,efbf4f8f27703e41b279,88,1938-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-025
V003173,2b879aa23c220b1ab199,64,1962-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-046
V003174,610be7cfe4ac5f2e23e0,88,1938-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V003175,49948be6025f4e5a6942,43,1983-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V003176,cd9888c4ee2f93e159c0,57,1969-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-005
V003177,41e11a0131540c77f7eb,22,2004-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-055
V003178,2c21c4fbadc7e17c9f75,38,1988-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-061
V003179,4a8036b04166fd9d9070,21,2005-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-008
V003180,e2226cbfb26cf6825ca1,40,1986-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-016
V003181,66d6a170d514b6a82a4f,32,1994-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-048
V003182,c8b48da77004b22ba19c,25,2001-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-061
V003183,096b93dbbd200db65a18,58,1968-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-015
V003184,6f1e8e9554508a660c23,36,1990-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-065
V003185,7c76988c227c13f43f6e,63,1963-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-022
V003186,3361d0d0ceeaa5c3f16f,45,1981-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V003187,428e020ab069fd19c33e,85,1941-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-054
V003188,2ee569b2e11195a786bd,32,1994-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-014
V003189,ae87476ad7ebdd2e4978,54,1972-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-036
V003190,1db02a73306d0707d8ad,18,2008-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-067
V003191,a3fd67818d06187b78db,84,1942-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-010
V003192,55c9f677f71860c42118,41,1985-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-049
V003193,ae2acdeafd0e7acc5f1b,44,1982-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-065
V003194,5ed1af9d2438bc976cee,57,1969-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V003195,7c23238e805b6bbb4b2f,80,1946-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-027
V003196,d6c179103cdd75df4b25,78,1948-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-075
V003197,e1df13caa0135f7ed6bc,53,1973-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-005
V003198,448cdddb7914ae1d2413,41,1985-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-071
V003199,3f10d03ab4bfbb8bbbb3,41,1985-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V003200,61071f9237f21520b39e,21,2005-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-015
V003201,3d35ca311ca4ea6b99df,84,1942-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-076
V003202,6f2acc5baf7f29e3d3ec,51,1975-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-030
V003203,1f95d466c7403dd5aeea,74,1952-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V003204,848a2929e40dc513e261,66,1960-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-037
V003205,097af68ba967d46f8d63,70,1956-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V003206,e6dcced211a0a9c64acf,40,1986-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V003207,74156aa906b729fca21e,86,1940-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-041
V003208,6b4fd2fcd9c31675a212,70,1956-06-03,2026-03-07,vigente,fallecido,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-039
V003209,d5363f9ef96901b77277,79,1947-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-026
V003210,adfde98d2d2aa6e13ae6,58,1968-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-002
V003211,eebf686c425a2db0b3e0,74,1952-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-023
V003212,b2c9878d2f1c24b00146,77,1949-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-023
V003213,bb56e1b3682f7ee53922,71,1955-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-016
V003214,a7412ac22fe1a17a5d56,87,1939-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V003215,10aa0409b493621af249,74,1952-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-013
V003216,ed3f4aac027c81ff331c,27,1999-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-028
V003217,afa3d64753cff55531c5,57,1969-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-027
V003218,28bfa2079bba3af99005,24,2002-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V003219,5f5e80659f1b80610c3c,55,1971-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-064
V003220,a2e71a3f182a460e0b7a,78,1948-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V003221,43d6c41874f9ea988d1e,20,2006-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-038
V003222,da6eb1ec213b69d5fa2f,68,1958-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-065
V003223,19ca44322769b7be7915,64,1962-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V003224,a8e22883fb2bc770125d,85,1941-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-063
V003225,a8c678c221100116efd8,55,1971-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V003226,0121c95435a103ff4cb4,53,1973-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V003227,efd667b31dd2bbd5a8d8,58,1968-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-013
V003228,fbbd5b8e08e2d9dd9904,86,1940-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-040
V003229,ba85c80fcc453d557ef6,30,1996-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-055
V003230,c7c662c9897d27a150d8,75,1951-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-079
V003231,39c46ddef6370fff5fcf,67,1959-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-043
V003232,75d7115df805507e804f,47,1979-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-044
V003233,af0285d73c2e8eb39d09,79,1947-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-068
V003234,d053732dc3f903941bb9,42,1984-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003235,be6fbb38bd537501a874,44,1982-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-024
V003236,98db40d29fc9d8b9523a,68,1958-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-036
V003237,6ba1b46b4fe2c1dfa8a2,74,1952-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-010
V003238,3f47385a45a5c929de23,64,1962-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V003239,cd5cde9f048743eb5b0e,56,1970-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-075
V003240,06f12ee3ffa20484f214,33,1993-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-012
V003241,0e88f67ddd577fe25109,39,1987-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V003242,5b9e7f04be33749d4865,71,1955-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V003243,28c6b1971e2cd4b6ac7b,38,1988-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-063
V003244,f5e0115215e244a2a3fd,89,1937-06-03,,cancelado,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-025
V003245,6ac350c48e90b71695df,33,1993-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-012
V003246,e7292243de4e65fb7cf8,76,1950-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-021
V003247,ffe512b987e8550591bf,48,1978-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-025
V003248,e6e98bf56be5e86cb137,59,1967-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-011
V003249,637469f3ee08c5df0b6a,49,1977-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-064
